"No.","Time","Source","Destination","Protocol","Length","HID Data","Info"
"19405","1263.303731","1.1.1","host","USB","35","0000000000000000","URB_INTERRUPT in"
"19407","1263.343738","1.1.1","host","USB","35","0000170000000000","URB_INTERRUPT in"
"19409","1263.431753","1.1.1","host","USB","35","0000000000000000","URB_INTERRUPT in"
"19411","1263.447748","1.1.1","host","USB","35","00000b0000000000","URB_INTERRUPT in"
"19413","1263.543758","1.1.1","host","USB","35","0000080000000000","URB_INTERRUPT in"
"19415","1263.607766","1.1.1","host","USB","35","0000081500000000","URB_INTERRUPT in"
"19417","1263.639769","1.1.1","host","USB","35","0000150000000000","URB_INTERRUPT in"
"19419","1263.727780","1.1.1","host","USB","35","0000150800000000","URB_INTERRUPT in"
"19421","1263.735779","1.1.1","host","USB","35","0000080000000000","URB_INTERRUPT in"
"19423","1263.783793","1.1.1","host","USB","35","0000000000000000","URB_INTERRUPT in"
"19425","1263.791791","1.1.1","host","USB","35","0000340000000000","URB_INTERRUPT in"
"19427","1263.879809","1.1.1","host","USB","35","0000000000000000","URB_INTERRUPT in"
"19429","1263.967818","1.1.1","host","USB","35","0000160000000000","URB_INTERRUPT in"
"19431","1264.023826","1.1.1","host","USB","35","0000162c00000000","URB_INTERRUPT in"
"19433","1264.031825","1.1.1","host","USB","35","00002c0000000000","URB_INTERRUPT in"
"19435","1264.095822","1.1.1","host","USB","35","0000000000000000","URB_INTERRUPT in"
"19437","1264.199841","1.1.1","host","USB","35","0000110000000000","URB_INTERRUPT in"
"19439","1264.287852","1.1.1","host","USB","35","0000111200000000","URB_INTERRUPT in"
"19441","1264.327854","1.1.1","host","USB","35","0000120000000000","URB_INTERRUPT in"
"19443","1264.391856","1.1.1","host","USB","35","0000000000000000","URB_INTERRUPT in"
"19445","1264.455867","1.1.1","host","USB","35","00002c0000000000","URB_INTERRUPT in"
"19447","1264.551879","1.1.1","host","USB","35","0000000000000000","URB_INTERRUPT in"
"19449","1264.567867","1.1.1","host","USB","35","0000150000000000","URB_INTERRUPT in"
"19451","1264.631888","1.1.1","host","USB","35","0000150800000000","URB_INTERRUPT in"
"19453","1264.663903","1.1.1","host","USB","35","0000080000000000","URB_INTERRUPT in"
"19455","1264.687888","1.1.1","host","USB","35","0000000000000000","URB_INTERRUPT in"
"19457","1264.743897","1.1.1","host","USB","35","0000040000000000","URB_INTERRUPT in"
"19459","1264.815899","1.1.1","host","USB","35","0000000000000000","URB_INTERRUPT in"
"19461","1264.871900","1.1.1","host","USB","35","00000f0000000000","URB_INTERRUPT in"
"19463","1264.975910","1.1.1","host","USB","35","0000000000000000","URB_INTERRUPT in"
"19465","1265.111929","1.1.1","host","USB","35","00002c0000000000","URB_INTERRUPT in"
"19467","1265.231946","1.1.1","host","USB","35","0000000000000000","URB_INTERRUPT in"
"19469","1265.367955","1.1.1","host","USB","35","0000150000000000","URB_INTERRUPT in"
"19471","1265.391955","1.1.1","host","USB","35","0000150800000000","URB_INTERRUPT in"
"19473","1265.439959","1.1.1","host","USB","35","0000080000000000","URB_INTERRUPT in"
"19475","1265.487961","1.1.1","host","USB","35","0000000000000000","URB_INTERRUPT in"
"19477","1265.816009","1.1.1","host","USB","35","0000160000000000","URB_INTERRUPT in"
"19479","1265.888007","1.1.1","host","USB","35","0000000000000000","URB_INTERRUPT in"
"19481","1265.920013","1.1.1","host","USB","35","0000120000000000","URB_INTERRUPT in"
"19483","1265.976018","1.1.1","host","USB","35","0000000000000000","URB_INTERRUPT in"
"19485","1266.096031","1.1.1","host","USB","35","00000f0000000000","URB_INTERRUPT in"
"19487","1266.184054","1.1.1","host","USB","35","0000000000000000","URB_INTERRUPT in"
"19489","1266.384076","1.1.1","host","USB","35","0000180000000000","URB_INTERRUPT in"
"19491","1266.472076","1.1.1","host","USB","35","0000000000000000","URB_INTERRUPT in"
"19493","1266.520082","1.1.1","host","USB","35","0000170000000000","URB_INTERRUPT in"
"19495","1266.576092","1.1.1","host","USB","35","0000000000000000","URB_INTERRUPT in"
"19497","1266.632089","1.1.1","host","USB","35","00000c0000000000","URB_INTERRUPT in"
"19499","1266.720115","1.1.1","host","USB","35","00000c1200000000","URB_INTERRUPT in"
"19501","1266.752108","1.1.1","host","USB","35","0000120000000000","URB_INTERRUPT in"
"19503","1266.792116","1.1.1","host","USB","35","0000000000000000","URB_INTERRUPT in"
"19505","1266.888120","1.1.1","host","USB","35","0000110000000000","URB_INTERRUPT in"
"19507","1266.968127","1.1.1","host","USB","35","0000000000000000","URB_INTERRUPT in"
"19509","1267.280171","1.1.1","host","USB","35","00002c0000000000","URB_INTERRUPT in"
"19511","1267.352179","1.1.1","host","USB","35","0000000000000000","URB_INTERRUPT in"
"19513","1267.472182","1.1.1","host","USB","35","00000b0000000000","URB_INTERRUPT in"
"19515","1267.552198","1.1.1","host","USB","35","00000b0800000000","URB_INTERRUPT in"
"19517","1267.560190","1.1.1","host","USB","35","0000080000000000","URB_INTERRUPT in"
"19519","1267.592196","1.1.1","host","USB","35","0000081500000000","URB_INTERRUPT in"
"19521","1267.616196","1.1.1","host","USB","35","0000150000000000","URB_INTERRUPT in"
"19523","1267.704202","1.1.1","host","USB","35","0000150800000000","URB_INTERRUPT in"
"19525","1267.728208","1.1.1","host","USB","35","0000080000000000","URB_INTERRUPT in"
"19527","1267.800221","1.1.1","host","USB","35","0000000000000000","URB_INTERRUPT in"
"19529","1268.000247","1.1.1","host","USB","35","0000360000000000","URB_INTERRUPT in"
"19531","1268.104248","1.1.1","host","USB","35","0000362c00000000","URB_INTERRUPT in"
"19533","1268.128258","1.1.1","host","USB","35","00002c0000000000","URB_INTERRUPT in"
"19535","1268.192249","1.1.1","host","USB","35","0000000000000000","URB_INTERRUPT in"
"19537","1268.328273","1.1.1","host","USB","35","0000110000000000","URB_INTERRUPT in"
"19539","1268.392280","1.1.1","host","USB","35","0000000000000000","URB_INTERRUPT in"
"19541","1268.472281","1.1.1","host","USB","35","0000120000000000","URB_INTERRUPT in"
"19543","1268.552290","1.1.1","host","USB","35","0000000000000000","URB_INTERRUPT in"
"19545","1268.656298","1.1.1","host","USB","35","00002c0000000000","URB_INTERRUPT in"
"19547","1268.744311","1.1.1","host","USB","35","0000000000000000","URB_INTERRUPT in"
"19549","1269.040341","1.1.1","host","USB","35","0000080000000000","URB_INTERRUPT in"
"19551","1269.104348","1.1.1","host","USB","35","0000000000000000","URB_INTERRUPT in"
"19553","1269.184360","1.1.1","host","USB","35","0000130000000000","URB_INTERRUPT in"
"19555","1269.280366","1.1.1","host","USB","35","0000000000000000","URB_INTERRUPT in"
"19557","1269.384394","1.1.1","host","USB","35","00000c0000000000","URB_INTERRUPT in"
"19559","1269.488402","1.1.1","host","USB","35","0000000000000000","URB_INTERRUPT in"
"19561","1269.584413","1.1.1","host","USB","35","0000130000000000","URB_INTERRUPT in"
"19563","1269.664423","1.1.1","host","USB","35","0000000000000000","URB_INTERRUPT in"
"19565","1269.968459","1.1.1","host","USB","35","00000b0000000000","URB_INTERRUPT in"
"19567","1270.064465","1.1.1","host","USB","35","0000000000000000","URB_INTERRUPT in"
"19569","1270.368482","1.1.1","host","USB","35","0000040000000000","URB_INTERRUPT in"
"19571","1270.424488","1.1.1","host","USB","35","0000000000000000","URB_INTERRUPT in"
"19573","1270.448490","1.1.1","host","USB","35","0000110000000000","URB_INTERRUPT in"
"19575","1270.544501","1.1.1","host","USB","35","0000000000000000","URB_INTERRUPT in"
"19577","1270.600507","1.1.1","host","USB","35","00001c0000000000","URB_INTERRUPT in"
"19579","1270.696516","1.1.1","host","USB","35","0000000000000000","URB_INTERRUPT in"
"19581","1271.072558","1.1.1","host","USB","35","00002c0000000000","URB_INTERRUPT in"
"19583","1271.168574","1.1.1","host","USB","35","0000170000000000","URB_INTERRUPT in"
"19585","1271.240575","1.1.1","host","USB","35","0000000000000000","URB_INTERRUPT in"
"19587","1271.288579","1.1.1","host","USB","35","00000b0000000000","URB_INTERRUPT in"
"19589","1271.320584","1.1.1","host","USB","35","00000b0400000000","URB_INTERRUPT in"
"19591","1271.352587","1.1.1","host","USB","35","0000040000000000","URB_INTERRUPT in"
"19593","1271.384592","1.1.1","host","USB","35","0000041700000000","URB_INTERRUPT in"
"19595","1271.408596","1.1.1","host","USB","35","0000170000000000","URB_INTERRUPT in"
"19597","1271.472608","1.1.1","host","USB","35","0000000000000000","URB_INTERRUPT in"
"19599","1271.480599","1.1.1","host","USB","35","00002c0000000000","URB_INTERRUPT in"
"19601","1271.560631","1.1.1","host","USB","35","0000000000000000","URB_INTERRUPT in"
"19603","1271.640635","1.1.1","host","USB","35","00001a0000000000","URB_INTERRUPT in"
"19605","1271.768640","1.1.1","host","USB","35","0000000000000000","URB_INTERRUPT in"
"19607","1271.776633","1.1.1","host","USB","35","0000150000000000","URB_INTERRUPT in"
"19609","1271.864658","1.1.1","host","USB","35","0000000000000000","URB_INTERRUPT in"
"19611","1272.072681","1.1.1","host","USB","35","0000040000000000","URB_INTERRUPT in"
"19613","1272.152686","1.1.1","host","USB","35","0000000000000000","URB_INTERRUPT in"
"19615","1272.224680","1.1.1","host","USB","35","0000130000000000","URB_INTERRUPT in"
"19617","1272.336698","1.1.1","host","USB","35","0000000000000000","URB_INTERRUPT in"
"19619","1272.456711","1.1.1","host","USB","35","0000160000000000","URB_INTERRUPT in"
"19621","1272.552720","1.1.1","host","USB","35","0000000000000000","URB_INTERRUPT in"
"19623","1272.568729","1.1.1","host","USB","35","00002c0000000000","URB_INTERRUPT in"
"19625","1272.640738","1.1.1","host","USB","35","0000000000000000","URB_INTERRUPT in"
"19627","1272.696741","1.1.1","host","USB","35","0000170000000000","URB_INTERRUPT in"
"19629","1272.776755","1.1.1","host","USB","35","0000000000000000","URB_INTERRUPT in"
"19631","1272.784742","1.1.1","host","USB","35","00000b0000000000","URB_INTERRUPT in"
"19633","1272.848761","1.1.1","host","USB","35","00000b0c00000000","URB_INTERRUPT in"
"19635","1272.856756","1.1.1","host","USB","35","00000c0000000000","URB_INTERRUPT in"
"19637","1272.896758","1.1.1","host","USB","35","0000000000000000","URB_INTERRUPT in"
"19639","1272.976774","1.1.1","host","USB","35","0000160000000000","URB_INTERRUPT in"
"19641","1273.000768","1.1.1","host","USB","35","0000162c00000000","URB_INTERRUPT in"
"19643","1273.016776","1.1.1","host","USB","35","00002c0000000000","URB_INTERRUPT in"
"19645","1273.104775","1.1.1","host","USB","35","0000000000000000","URB_INTERRUPT in"
"19647","1273.520833","1.1.1","host","USB","35","00002a0000000000","URB_INTERRUPT in"
"19649","1273.592831","1.1.1","host","USB","35","0000000000000000","URB_INTERRUPT in"
"19651","1273.984869","1.1.1","host","USB","35","00002c0000000000","URB_INTERRUPT in"
"19653","1274.120881","1.1.1","host","USB","35","0000000000000000","URB_INTERRUPT in"
"19655","1274.192888","1.1.1","host","USB","35","0000180000000000","URB_INTERRUPT in"
"19657","1274.248895","1.1.1","host","USB","35","0000181100000000","URB_INTERRUPT in"
"19659","1274.272898","1.1.1","host","USB","35","0000110000000000","URB_INTERRUPT in"
"19661","1274.312907","1.1.1","host","USB","35","0000000000000000","URB_INTERRUPT in"
"19663","1274.848969","1.1.1","host","USB","35","0000060000000000","URB_INTERRUPT in"
"19665","1274.920977","1.1.1","host","USB","35","0000061200000000","URB_INTERRUPT in"
"19667","1274.936984","1.1.1","host","USB","35","0000120000000000","URB_INTERRUPT in"
"19669","1274.993010","1.1.1","host","USB","35","0000121000000000","URB_INTERRUPT in"
"19671","1275.032989","1.1.1","host","USB","35","0000100000000000","URB_INTERRUPT in"
"19673","1275.072994","1.1.1","host","USB","35","0000000000000000","URB_INTERRUPT in"
"19675","1275.104985","1.1.1","host","USB","35","0000090000000000","URB_INTERRUPT in"
"19677","1275.184999","1.1.1","host","USB","35","0000000000000000","URB_INTERRUPT in"
"19679","1275.233004","1.1.1","host","USB","35","0000120000000000","URB_INTERRUPT in"
"19681","1275.297013","1.1.1","host","USB","35","0000121500000000","URB_INTERRUPT in"
"19683","1275.313025","1.1.1","host","USB","35","0000150000000000","URB_INTERRUPT in"
"19685","1275.401029","1.1.1","host","USB","35","0000000000000000","URB_INTERRUPT in"
"19687","1275.657056","1.1.1","host","USB","35","0000170000000000","URB_INTERRUPT in"
"19689","1275.721066","1.1.1","host","USB","35","0000000000000000","URB_INTERRUPT in"
"19691","1275.801075","1.1.1","host","USB","35","0000040000000000","URB_INTERRUPT in"
"19693","1275.873067","1.1.1","host","USB","35","0000000000000000","URB_INTERRUPT in"
"19695","1275.897067","1.1.1","host","USB","35","0000050000000000","URB_INTERRUPT in"
"19697","1275.945075","1.1.1","host","USB","35","0000000000000000","URB_INTERRUPT in"
"19699","1276.065087","1.1.1","host","USB","35","00000f0000000000","URB_INTERRUPT in"
"19701","1276.121092","1.1.1","host","USB","35","0000000000000000","URB_INTERRUPT in"
"19703","1276.145094","1.1.1","host","USB","35","0000080000000000","URB_INTERRUPT in"
"19705","1276.185099","1.1.1","host","USB","35","0000000000000000","URB_INTERRUPT in"
"19707","1276.249107","1.1.1","host","USB","35","00002c0000000000","URB_INTERRUPT in"
"19709","1276.313112","1.1.1","host","USB","35","0000000000000000","URB_INTERRUPT in"
"19711","1276.401122","1.1.1","host","USB","35","0000090000000000","URB_INTERRUPT in"
"19713","1276.473130","1.1.1","host","USB","35","0000000000000000","URB_INTERRUPT in"
"19715","1276.545137","1.1.1","host","USB","35","0000040000000000","URB_INTERRUPT in"
"19717","1276.633148","1.1.1","host","USB","35","0000040600000000","URB_INTERRUPT in"
"19719","1276.657158","1.1.1","host","USB","35","0000060000000000","URB_INTERRUPT in"
"19721","1276.705155","1.1.1","host","USB","35","0000000000000000","URB_INTERRUPT in"
"19723","1276.825168","1.1.1","host","USB","35","0000170000000000","URB_INTERRUPT in"
"19725","1276.881174","1.1.1","host","USB","35","0000000000000000","URB_INTERRUPT in"
"19727","1276.897175","1.1.1","host","USB","35","00002c0000000000","URB_INTERRUPT in"
"19729","1277.001192","1.1.1","host","USB","35","0000000000000000","URB_INTERRUPT in"
"19731","1277.161218","1.1.1","host","USB","35","00000c0000000000","URB_INTERRUPT in"
"19733","1277.241226","1.1.1","host","USB","35","00000c1100000000","URB_INTERRUPT in"
"19735","1277.281232","1.1.1","host","USB","35","0000110000000000","URB_INTERRUPT in"
"19737","1277.305218","1.1.1","host","USB","35","0000000000000000","URB_INTERRUPT in"
"19739","1277.313226","1.1.1","host","USB","35","0000170000000000","URB_INTERRUPT in"
"19741","1277.393241","1.1.1","host","USB","35","0000000000000000","URB_INTERRUPT in"
"19743","1277.417240","1.1.1","host","USB","35","0000120000000000","URB_INTERRUPT in"
"19745","1277.473243","1.1.1","host","USB","35","0000000000000000","URB_INTERRUPT in"
"19747","1277.569259","1.1.1","host","USB","35","00002c0000000000","URB_INTERRUPT in"
"19749","1277.657275","1.1.1","host","USB","35","0000000000000000","URB_INTERRUPT in"
"19751","1277.697271","1.1.1","host","USB","35","0000040000000000","URB_INTERRUPT in"
"19753","1277.785277","1.1.1","host","USB","35","0000000000000000","URB_INTERRUPT in"
"19755","1277.969295","1.1.1","host","USB","35","00002c0000000000","URB_INTERRUPT in"
"19757","1278.065305","1.1.1","host","USB","35","0000000000000000","URB_INTERRUPT in"
"19759","1278.201320","1.1.1","host","USB","35","0000110000000000","URB_INTERRUPT in"
"19761","1278.281328","1.1.1","host","USB","35","0000110800000000","URB_INTERRUPT in"
"19763","1278.289330","1.1.1","host","USB","35","0000080000000000","URB_INTERRUPT in"
"19765","1278.361335","1.1.1","host","USB","35","0000080400000000","URB_INTERRUPT in"
"19767","1278.369336","1.1.1","host","USB","35","0000040000000000","URB_INTERRUPT in"
"19769","1278.449348","1.1.1","host","USB","35","0000000000000000","URB_INTERRUPT in"
"19771","1278.545355","1.1.1","host","USB","35","0000170000000000","URB_INTERRUPT in"
"19773","1278.633374","1.1.1","host","USB","35","0000000000000000","URB_INTERRUPT in"
"19775","1278.721383","1.1.1","host","USB","35","00002c0000000000","URB_INTERRUPT in"
"19777","1278.833398","1.1.1","host","USB","35","0000000000000000","URB_INTERRUPT in"
"19779","1279.049420","1.1.1","host","USB","35","00000f0000000000","URB_INTERRUPT in"
"19781","1279.105424","1.1.1","host","USB","35","0000000000000000","URB_INTERRUPT in"
"19783","1279.225423","1.1.1","host","USB","35","00000c0000000000","URB_INTERRUPT in"
"19785","1279.281436","1.1.1","host","USB","35","0000000000000000","URB_INTERRUPT in"
"19787","1279.289429","1.1.1","host","USB","35","0000170000000000","URB_INTERRUPT in"
"19789","1279.353435","1.1.1","host","USB","35","0000000000000000","URB_INTERRUPT in"
"19791","1279.433445","1.1.1","host","USB","35","0000170000000000","URB_INTERRUPT in"
"19793","1279.505461","1.1.1","host","USB","35","0000000000000000","URB_INTERRUPT in"
"19795","1279.513452","1.1.1","host","USB","35","00000f0000000000","URB_INTERRUPT in"
